"id","name","gender","age","type","country","genres","spotifyId","popularity","followers"
"3103514","M83","mixed","19","group","FR","['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']","63MQldklfxkjYDoUE4Tppz",70,2110203
"3382913","Kidd Santhe","male","36","person","US","['malay rap', 'malaysian hip hop', 'malaysian tamil pop']","0Lu69YvIcUDh5DEAbALY9z",33,30306
"4969420","Supa Squad","mixed","9","group","","['hip hop tuga', 'moombahton', 'reggae tuga']","4kMEocHCIwaO4u4J01U8Dw",37,31585
"2052179","Marie Key","female","40","person","DK","['danish pop', 'danish singer-songwriter']","2QoSPr8Jx3mLTCqgfpAwKb",37,37220
"6647291","Creedence Clearwater Revival","mixed","61","group","US","['classic rock', 'country rock', 'rock', 'roots rock', 'southern rock', 'swamp rock']","3IYUhFvPQItj6xySrBmZkd",77,5287266
"3667263","JW Roy","male","51","person","NL","['dutch americana', 'dutch blues', 'streektaal']","3i31y6LSpJEgV5ny8fw66d",41,4254
"2760523","Tur-G","male","18","person","","['dutch hip hop', 'dutch rap pop']","3ront3zvcdInux0rUVQLF2",38,34871
"833312","GOT7","mixed","6","group","KR","['k-pop', 'k-pop boy group']","6nfDaffa50mKtEOwR8g4df",63,6140040
"131102","A Day To Remember","mixed","17","group","US","['metalcore', 'pop punk', 'screamo']","4NiJW4q9ichVqL1aUsgGAN",69,2097587
"2695630","Dayang Nurfaizah","female","39","person","MY","['malaysian pop', 'rock kapak']","1E5aZPein8p4Jf9zkPpBsV",39,166257
"2065515","Will Sparks","male","27","person","AU","['big room', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance']","1u7OVFmWah4wQhOPIbUb8U",60,249838
"3486372","Ester Dean","female","34","person","US","[]","0v2Y5jwtcv8LiWNTRls1KM",51,51531
"4230205","Mehmet","male","71","person","TR","[]","0ad44tn7cZ2YGWOXyy51gR",32,13310
"5022448","Włodi","male","44","person","PL","['polish hip hop']","2FBmYj55zZwng9GlsCCn9j",47,49320
"3157976","Takida","mixed","21","group","SE","['classic swedish pop', 'swedish alternative rock', 'swedish pop']","3E33tPtYu9wX1t1cp8ELAW",51,277080
"6165638","Caballero & JeanJass","mixed","6","group","BE","['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap calme', 'rap francais']","1mMUzAMrNqoTHgtxA0dZi6",50,297311
"784538","Peterpan","mixed","19","group","ID","['dangdut koplo', 'indonesian pop']","29vPfjqj8X5ri4AJRt8wVM",60,2153831
"1879461","Elen Levon","female","26","person","AU","['australian dance']","3gClSlUEpEoQd4IldcqBUz",43,7160
"2585031","Mc Einar","mixed","33","group","DK","['classic danish pop', 'danish hip hop']","6nQ6GgIEtRhG0jK4SvzO74",20,4747
"2505377","Mc Maha","male","57","person","","['funk carioca']","2tz0dkPlnWB4NcHNIqWPgh",42,248642
"6201887","Amina","female","58","person","FR","['shaabi']","642UEJuKWqIch9pOmTWquR",39,3828
"4906927","Malou Prytz","female","17","person","SE","['swedish idol pop']","70Pq7N5g2i37OP54Uwj42T",33,10786
"4820543","Acda en de Munnik","mixed","31","group","NL","['dutch cabaret', 'dutch pop', 'dutch rock']","040Fqhc0l7a4MPeDx6cneh",50,114002
"50688","Darius Rucker","male","54","person","US","['contemporary country', 'country', 'country road']","7FY5V3XMwlNBPitEjXowHQ",67,2295262
"1295586","Toni Wirtanen","male","45","person","FI","['finnish pop']","5fIKQDlnegXI1qxcG3Kv9o",30,3532
"3176417","Emraan Hashmi","male","23","person","","[]","44oMI9xI4kcCub3qbpYPdb",52,71910
"577363","The Paper Kites","mixed","10","group","AU","['australian indie folk', 'indie folk', 'stomp and holler']","79hrYiudVcFyyxyJW0ipTy",64,595966
"5358561","Hu Xia","male","30","person","CN","['mainland chinese pop', 'mandopop']","3iRqbMhzyOyoCkmmMRxLWR",47,126713
"3041000","Kareena Kapoor","female","39","person","IN","['modern bollywood']","12gjCYtiDQHESRsVbFXvG0",39,19314
"1702849","Amir Dadon","male","44","person","IL","['classic israeli pop', 'israeli pop', 'israeli rock']","398u4UqbG8yzv4H08Mc1Eq",45,257975
"3248562","Thomas Helmig","male","55","person","DK","['classic danish pop', 'danish pop', 'danish pop rock', 'dansktop']","2ytaRjGwyS3veZwsmr0SPj",51,66742
"3087370","Kerli","female","33","person","EE","['candy pop', 'electropop', 'estonian pop', 'indie poptimism', 'metropopolis', 'pop', 'post-teen pop']","4IFgewC2urR62Fwt7uAU03",48,164674
"5273336","Can Kazaz","mixed","52","group","DE","['turkish alt pop']","4YLcK0MEyqFkdyyzbPTWrs",46,331011
"4885495","Bee Gees","mixed","62","group","GB","['disco', 'mellow gold', 'soft rock']","1LZEQNv7sE11VDY3SdxQeN",75,6046226
"3020220","Sarah McLachlan","female","52","person","CA","['canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'permanent wave', 'pop rock']","4NgNsOXSwIzXlUIJcpnNUp",61,753604
"3576565","Ylona Garcia","female","18","person","PH","[]","2qnQOnL1oLKtH779qZ6iuR",49,123708
"2093270","Jay Critch","male","23","person","","['nyc rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']","6Av6GMCOznZIlHuNcBWgf4",57,656507
"3611658","Ludacris","male","42","person","US","['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","3ipn9JLAPI5GUEo4y4jcoi",76,2445587
"2604692","ISA","female","22","person","SE","['swedish idol pop']","25TgcWHKIx5DuoHjECQC2s",32,20814
"2540860","Mozzy","male","33","person","","['cali rap', 'sacramento hip hop', 'trap']","4AA474G2hRfrHyGrfyDseO",67,659347
"5039480","Wany Hasrita","male","47","person","US","['malaysian pop']","0PBXOGA0xgHq709dXGvbP1",38,210782
"3753188","PARIS","male","52","person","US","['thai idol']","6Ul5SIYwfYqiTgvSDqOe2n",37,41721
"6191379","Matias Damásio","male","38","person","AO","['kizomba', 'musica angolana', 'portuguese pop', 'semba']","0E0XPqa6BzxSkhmhvzA3k2",50,246351
"6001586","Da LAB","mixed","13","group","","['indie viet', 'v-pop', 'vietnamese hip hop']","6zUWZmyi5MLOEynQ5wCI5f",52,754814
"4135939","PORTRAIT","mixed","28","group","US","['thai indie pop', 'thai pop']","6TbBwWQ668tRh7E7xs0jYO",37,35646
"4282508","Kina Grannis","female","34","person","US","['acoustic pop', 'lilith', 'neo mellow', 'viral pop']","7h4j9YTJJuAHzLCc3KCvYu",62,493227
"1935599","Den BB","male","89","person","US","['norwegian pop', 'russelater']","3YP7MBWoSfkTwq0pOMj651",51,19378
"618605","Siddharth Jadhav","male","41","person","IN","[]","7KiddWPu6WGchxKJTuaUNu",0,20
"3024482","Gustaf Norén","male","39","person","SE","[]","1zR67M6RSKhUxeHfjZ1TWf",32,1326
"168541","Joakim Berg","male","50","person","SE","[]","5Z3qZD6rDNxloqapoa1QUC",50,14797
"2742935","Alison Wonderland","female","33","person","AU","['aussietronica', 'edm', 'electra', 'electro house', 'electronic trap', 'escape room', 'indietronica']","11gWrKZMBsGQWmobv3oNfW",57,451214
"920405","Seventeen","mixed","5","group","KR","[]","5uUb3J6HqLhBWwzuh84LUZ",54,494621
"658133","Shashaa Tirupati","female","32","person","","['filmi']","12CpR4SNDzVIlDoPSeNFeW",66,123707
"724368","Erik Rapp","male","24","person","SE","['melodipop']","3v426XiIO0zeNmnDYZWCZO",22,3862
"839893","Dio","mixed","38","group","US","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']","4CYeVo5iZbtYGBN4Isc3n6",62,2115699
"717587","Shiga Lin","female","32","person","HK","['c-pop', 'cantopop']","5Uw3hCC51pNjdsD2MOs72K",44,61134
"6564771","Connie Francis","female","81","person","US","['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']","3EY5DxGdy7x4GelivOjS2Q",53,358477
"2458180","Didi Kempot","male","53","person","ID","['classic indo pop', 'dangdut', 'dangdut koplo', 'indonesian pop', 'javanese dangdut']","0obaLCCWO42LOegAmHhEC4",50,731418
"4840969","Mio","female","64","person","JP","['norwegian pop']","11wkY41Tv6H5BbPopqUoCr",43,5735
"3998137","Airbag","mixed","21","group","ES","['cumbia pop']","1wKDGglKV4FsFS85r2Dmpr",60,366779
"4100570","Gregory Porter","male","48","person","US","['contemporary vocal jazz', 'jazz pop', 'neo soul', 'soul', 'vocal jazz']","06nevPmNVfWUXyZkccahL8",60,555667
"574798","ERIK","male","59","person","FR","['v-pop']","1L1VfizWn4DkFt602yD80U",49,707472
"236268","Nil Karaibrahimgil","female","44","person","TR","['turkish folk', 'turkish jazz', 'turkish pop', 'turkish singer-songwriter']","1PpRPZXSS5ka7m5NW2TO7q",56,786083
"2691305","Spice Girls","mixed","26","group","GB","['dance pop', 'europop', 'girl group', 'pop']","0uq5PttqEjj3IH1bzwcrXF",68,2874447
"5488136","Mannarino","male","40","person","IT","['folk rock italiano', 'italian adult pop', 'italian indie pop', 'rome indie']","6C1PGrTsXqP3wo8kTRhrqm",53,332224
"5146425","Leon Faun","mixed","18","group","DE","['italian hip hop']","14XRgLXin9R3eKTNXBNwos",54,156594
"307809","Duffy","female","36","person","GB","['british soul', 'dance pop']","37NqXwtb6nIEqRt4EJSoIO",59,887963
"3064191","Ngọt","mixed","6","group","","['indie viet', 'rock viet', 'v-pop']","0V2DfUrZvBuUReS1LFo5ZI",47,367801
"3129569","Gers Pardoel","male","39","person","NL","['dutch hip hop', 'dutch pop', 'dutch rock']","5AvkVClT6JuPL4LFy7liYN",50,268391
"520223","The La Planta","mixed","17","group","","['cumbia pop']","4oZolC0sCwCAKqsNXfRlVS",58,155496
"6393051","Montell Jordan","male","51","person","US","['hip hop', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']","0iVrCROxeyon7MZUW3MfzT",59,745075
"1791361","Nardi","male","66","person","IT","[]","5Weajr5biqrfs2QaSMUhCG",48,2744
"4806686","Søs Fenger","female","58","person","DK","['classic danish pop', 'danish pop', 'dansktop']","5TRVLzyHn2sEJsu1fwbv5S",46,25498
"2101721","emre aydın","male","39","person","TR","['turkish pop', 'turkish rock', 'turkish singer-songwriter']","66vIaZFb8okZH0npc4eQ5q",59,825416
"4973458","Hoodie Allen","male","31","person","US","['indie pop rap', 'pop rap']","382aq8Pij5V2nE2JMHMoxl",59,692868
"1163239","Jah Khalib","male","26","person","KZ","['kazakh pop', 'russian gangster rap', 'russian hip hop', 'russian pop']","4TjXA854eWs8P5EBgCbQmv",56,848251
"255128","Sammi Cheng","female","47","person","HK","['c-pop', 'cantopop', 'classic cantopop']","3XCnp5UV5wnNw49Xuka9qH",50,287168
"4223654","Il Volo","mixed","11","group","IT","['italian progressive rock', 'operatic pop']","0dE9ooTNz8iEKIKItRI66t",56,542653
"3245039","Harun Kolçak","male","62","person","TR","['arabesk', 'deep turkish pop', 'turkish pop', 'turkish singer-songwriter']","65DHllTFchsixkxABusOcR",49,359803
"3443587","Ebru Gündeş","female","45","person","TR","['arabesk', 'turkish folk', 'turkish pop']","5AboYJAlMb9FGadTTDKRoN",62,1766757
"1809575","Tensta Gospel","","24","","","[]","1Dz9dvQJKrJFdULPBylt3W",24,1396
"2480580","James Fauntleroy","male","36","person","US","[]","5ooSG9S0glqP5ZrqqaHBvT",54,20359
"926739","Tom Rosenthal","male","33","person","GB","['british singer-songwriter']","1AgxgADPuRIW1wyaA4OKcB",66,464361
"5940419","Dragonette","mixed","15","group","CA","['alternative dance', 'canadian electropop', 'canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'metropopolis', 'neo-synthpop', 'new rave']","4GLJPBj5Cdr9AgLKvLWM4n",57,92326
"990894","Killer Mike","male","45","person","US","['alternative hip hop', 'atl hip hop', 'conscious hip hop', 'political hip hop', 'southern hip hop']","2N4EYkIlG1kv25g6Wv8LGI",62,271816
"3995924","Sjava","male","31","person","ZA","['afro soul', 'south african alternative', 'south african pop']","4RfOLIFy2xEmlWzXEVmLJn",46,586408
"435855","ToNick","mixed","13","group","HK","['cantopop']","3oONGjPFxkb1rqTtFx8fl2",38,30264
"6287199","El Barrio","male","50","person","ES","['pop flamenco', 'rock andaluz', 'rumba', 'spanish pop']","0fM3rWsshliRFUmJlBP6QZ",59,1061668
"6197764","Maija Vilkkumaa","female","46","person","FI","['finnish dance pop', 'finnish pop', 'iskelma', 'suomi rock']","4LhCodjo3UFI0Bu0ZYuOP5",43,36063
"2057143","Lisa Nilsson","female","49","person","SE","['classic swedish pop', 'europop', 'swedish jazz', 'swedish pop', 'swedish soul']","68QvqbdqwqqjW39YpUJHdG",45,63690
"253985","Drengene Fra Angora","mixed","16","group","DK","['classic danish pop', 'danish hip hop', 'danish pop']","14Yvg4O01WlpP3Jm2AP6oI",35,13038
"557679","Legarda","male","29","person","CO","['latin viral pop', 'pop reggaeton']","3XC7vn6odSKiwiRDloI9Vs",37,215707
"258118","Blaya","female","33","person","BR","['portuguese pop']","0kWbj6PdoovMr1GXFcvJ5A",39,67321
"1929327","Ventura","mixed","17","group","CH","['funk carioca', 'rave funk']","0awYrHoDgY7bTDlAb3wGuF",41,9960
"157647","Dj W-Beatz","male","35","person","","['brazilian edm', 'funk carioca', 'rave funk']","1359cXd992MwCyGCgbPDcS",43,57764
"4305095","MC BN","mixed","6","group","GB","[]","1JYiyu6QtmtwjdFz3TEFTe",53,7855
"3034046","Emma Steinbakken","female","36","person","IT","['norwegian indie', 'norwegian pop', 'scandipop']","3GIadM69XShFZNB3gP67Td",54,25116
"5649606","Ingi Bauer","mixed","21","group","NL","['icelandic pop']","4ynaUZA4BVF6d2XaNuflVz",33,1744
"2766802","Cháyenne","male","52","person","PR","['dutch rap pop']","1dBKe7HabNnrGm5qJjHEzO",30,883
"50922","Diaz & Bruno","mixed","35","group","BR","['basshall', 'dutch rap pop']","6FGZPlL2dhssxgQlpb7I7W",32,8042
"1862393","Ruben Annink","male","22","person","","['dutch pop', 'dutch singer-songwriter']","0qZWRrQj38rwkxeRQ3HowZ",43,21968
"473573","Wan Thanakrit","mixed","11","group","","['thai pop']","4IYocudwewhFDpAErwolWM",41,218224
"4868463","Teske","female","24","person","","['dutch pop']","61QvEH9Rei0nuhI0vZ5m5V",32,20644
"5131803","Virgul","mixed","13","group","","['portuguese pop']","0qe3I1MOY8oFj3DuoWNwbq",39,50605
"1776148","Sonoya Mizuno","female","32","person","GB","[]","4FFGJ9ERSX06Sl8hD7GRVv",42,177
"3149873","Bones","male","26","person","","[]","7ea3EwQB7zjo7H0iJpavMr",31,6165
"5586255","Bardero$","mixed","18","group","","['argentine hip hop']","5Q2fyL2TcdUY9IqKTkGk5G",59,316926
"3685851","Ozzy","male","71","person","","['swedish gangsta rap', 'swedish hip hop', 'swedish trap pop']","6XmbeFgAh0itkfnnLXza1J",37,10690
"2015578","Bhad Bhabie","female","17","person","US","['pop', 'pop rap', 'social media pop', 'trap queen', 'viral rap']","7DuTB6wdzqFJGFLSH17k8e",59,3034263
"1090872","Sharlene","female","31","person","DO","['dominican pop']","1gIUNwemvV0ieFYpL6jbEB",36,53764
"475962","Barei","female","38","person","ES","[]","3vU59v4Ym7KCADHa1QlSfM",30,14607
"3151901","Hoobastank","mixed","26","group","US","['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']","2MqhkhX4npxDZ62ObR5ELO",65,2167946
"6454797","Stefan en Sean","male","46","person","","['carnaval', 'nederlandse hardstyle']","5tbip8eYCoZuXO0A8HV94h",37,19246
"4015407","Keira Knightley","female","35","person","GB","['hollywood']","2MG46ekjBSFwPgzoIZvHFU",46,71871
"689945","YG Pablo","male","30","person","US","['french hip hop', 'pop urbaine', 'rap calme', 'rap francais']","3UHc2YZGHYS6TEYMJeDf1D",55,44116
"2835904","Rohff","male","42","person","FR","['francoton', 'french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']","32UhRcgdXO6LdLhOpfIdxp",58,616689
"5104784","Adiós París","mixed","19","group","","['cdmx indie']","7EkijFREb14nxR6bsFfbI0",24,13181
"4941251","Luca Carboni","male","57","person","IT","['bow pop', 'classic italian pop', 'italian adult pop']","1wmD3O9TEeshZVuFVgpm0g",47,207213
"533590","Gasolin'","mixed","51","group","DK","['classic danish pop', 'danish pop']","0e7UgnX6ObqqX5EcMeuA0E",45,101424
"659145","Imago","mixed","21","group","PH","['opm', 'pinoy indie', 'pinoy rock', 'pop rock']","6MXu7TWZnmykwkXiRJeUMh",48,772642
"5264169","Ricardo Montaner","male","62","person","VE","['latin', 'latin pop', 'tropical']","4uoz4FUMvpeyGClFTTDBsD",69,5220224
"2215339","C AllStar","mixed","10","group","HK","['c-pop', 'cantopop']","0ip5ivJzpy0v4DWVVKxc4D",47,77419
"1622677","Marc Tatchapon","male","46","person","","['thai pop']","6bgJVFxXoLzHewXZmpdpGs",39,107907
"3114444","Vishal","male","42","person","IN","[]","1xX0K9yaCUHVyVLCVfUAnw",33,1879
"1383836","Bad Wolves","mixed","3","group","US","['alternative metal', 'metal']","0eI3X5rAzHRZVe5FPk4MN1",61,582943
"5710301","Calema","mixed","9","group","ST","['kizomba', 'musica santomense', 'portuguese pop']","6PIIKavZx20FlVKyIvb4Um",58,413009
"4069046","I$WAAL","mixed","3","group","IS","['danish hip hop']","2oMBiV88KZpqPeoZlWPZLW",35,11292
"1241623","Trouble","mixed","41","group","US","[]","3OMd4I5GX8Hz51SLS0C2Fm",55,2250
"1927059","Gotay ""El Autentiko""","male","35","person","PR","['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","6ieK9Ddas29reReO60on3o",60,567692
"1238103","Jan Smit","male","34","person","NL","['dutch pop', 'dutch rock', 'levenslied', 'nederpop']","7iR5h6yGnTiswjsmj624Rq",55,182492
"3542349","MC Igu","mixed","13","group","TW","['brazilian hip hop', 'trap brasileiro']","5K854sjdzabwOy9KltU3Po",57,389161
"884996","Mike Mago","male","41","person","","['deep groove house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive house', 'tropical house']","5lwT6gFdwV3Wcol07KUiJx",47,49285
"1658349","Bilal Hassani","male","20","person","FR","['eurovision', 'francoton', 'variete francaise']","1eoyu9uAivE7Jwak40J1MW",40,91091
"6079607","Jerry Di","male","27","person","VE","['cubaton', 'pop venezolano', 'reggaeton', 'trap latino']","7f02bxFbZIOVdSbYRNYvLT",62,260651
"1123259","Petra Marklund","female","35","person","SE","['swedish electropop', 'swedish pop']","2ZX1rncu0C7WOuSFC1aEbh",44,79554
"5123477","Chuck D","male","60","person","US","['conscious hip hop', 'east coast hip hop', 'old school hip hop']","1JfH8gevkDviqs50A5NO0L",38,17713
"1739757","Lucy Rose","female","31","person","GB","['ambient folk', 'british singer-songwriter', 'indie anthem-folk', 'indie folk']","2uvY5pgdD9t1CZ5zMNw1rl",53,268117
"1443582","Hanne Krogh","female","64","person","NO","['barnemusikk', 'classic norwegian pop', 'norwegian pop']","3uVksNHrN6QwS2m0wzqkWY",38,28723
"6445424","Cacife Clandestino","mixed","9","group","","['brazilian edm', 'brazilian hip hop', 'funk ostentacao', 'trap brasileiro']","2RKcy8YT2w2QYn0D7TjiIi",55,1012539
"5183434","Axel Fiks","male","22","person","AR","['argentine indie']","6GEaxHZNiogI175zUr4KvH",52,33501
"4435626","Cosmo","male","38","person","","['italian indie pop', 'turin indie']","09LxneoTmRpuN3Jp8Ut4EX",48,172246
"1941197","Lime Cordiale","mixed","10","group","","['australian indie', 'australian pop']","6yrtCy4XJHXM6tczo4RlTs",61,240738
"5399872","Moxie","male","38","person","US","[]","4K2IUtmY2APWh6mdxzBOZF",35,8531
"1086264","Brodka","female","33","person","PL","['polish alternative', 'polish indie', 'polish pop']","4D22jVMhvZgzvt8Hh9AcKY",50,199243
"2136096","Gabriel","male","70","person","GB","[]","7yj3gkMvAWutROuLsTmLtC",35,3363
"1710139","Deichkind","mixed","21","group","DE","['german hip hop', 'german pop', 'german rock', 'hamburg hip hop']","49eo9xE4yGzJLWkOndiODs",55,574930
"6562937","David Carreira","male","29","person","PT","['portuguese pop']","6tIIe4TjUAUBgebA9j53ch",51,285065
"6297752","Jack Garratt","male","28","person","GB","['uk alternative pop']","1Zp054Jc86WVKCxKEqZGOA",46,352545
"3263192","Sara Bareilles","female","40","person","US","['acoustic pop', 'dance pop', 'lilith', 'neo mellow', 'pop', 'pop rock']","2Sqr0DXoaYABbjBo9HaMkM",65,1832278
"3854844","Audien","male","28","person","US","['edm', 'electro house', 'electropop', 'indie poptimism', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']","4xnMDfgEmXZEEDdITKcGuE",60,170404
"6196051","Cheryl","female","37","person","GB","['dance pop', 'electropop', 'europop', 'pop dance', 'post-teen pop', 'uk pop']","3NyNPJaemMYsL14DK2tO01",53,541216
"4344595","Keen' V","male","37","person","FR","['francoton', 'french pop', 'variete francaise']","5iZMWWLoDJH1u6Ru2rOEsd",59,542935
"4670705","Kash Doll","female","28","person","US","['detroit hip hop', 'hip pop', 'pop r&b', 'trap queen']","3u579Gdap91lMptBSdXTpf",53,1161787
"5702709","Terence Siufay","male","44","person","HK","['cantopop']","3AemIC066y8n3TetXWkVoE",39,27466
"3670303","Mc Topre","male","50","person","GB","['funk 150 bpm']","6bmZfABIjvLMAMYwujdjFy",58,10913
"2934417","Miike Snow","mixed","13","group","SE","['alternative dance', 'dance-punk', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']","4l1cKWYW591xnwEGxpUg3J",55,612803
"551987","Wax","female","44","person","KR","[]","36kzCQhGfJzrLuZzrHweNV",47,75236
"5976621","Kenny Rogers","male","81","person","US","['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']","4tw2Lmn9tTPUv7Gy7mVPI4",67,2177844
"5385955","Miranda Lambert","female","36","person","US","['contemporary country', 'country', 'country dawn', 'country road']","66lH4jAE7pqPlOlzUKbwA0",72,3338893
"6316916","Serdar Ortaç","male","50","person","TR","['turkish pop']","7BJjzi0JHyDHAsmVe21dGa",62,1140043
"5286391","SHOEBA","mixed","3","group","RO","[]","07UlX2vApmKGyxbPd8GEfW",31,377
"5510990","Deepika Padukone","female","42","person","NO","[]","2hEZEgzGbHSTc4Kfu975bw",1,10328
"4601148","Suite 16","mixed","6","group","NO","[]","64hHJnx8pyEgO9q8s3UAtN",28,7311
"4353768","Glee Cast","mixed","11","group","US","['glee club', 'hollywood', 'post-teen pop']","0SCbttzoZTnLFebDYmAWCm",71,1485932
"1337050","Mahalia","female","22","person","","['alternative r&b', 'chill r&b', 'dance pop', 'indie anthem-folk', 'indie r&b', 'indie soul', 'pop', 'r&b', 'uk contemporary r&b']","16rCzZOMQX7P8Kmn5YKexI",61,788746
"2563364","iLe","female","31","person","PR","['puerto rican pop']","1CztIa6fCQ0WmVPidXuwSs",47,104590
"3501150","Joe Flizzow","male","40","person","MY","['malay rap', 'malaysian hip hop', 'malaysian indie', 'malaysian pop', 'rock kapak', 'singaporean hip hop']","28JPqJh7jsUuxus33Kfwe7",47,214546
"3997522","Alex Clare","male","33","person","GB","['modern alternative rock']","5Tf4EH8tDvznnjULcFxkIl",53,640376
"3616065","Silbermond","mixed","20","group","DE","['german pop', 'german pop rock', 'german rock']","3GbUWWI1rMwAIPbUVPvnPA",53,607388
"1176427","Norma Jean Martine","female","29","person","GB","['nyc pop']","2fsk4VlJdNF6G8cCMDrrzB",57,10010
"1430648","Le Vibrazioni","mixed","21","group","IT","['classic italian pop', 'italian adult pop']","3J3PdLj6v1uAs1mWKpzZbX",45,288086
"6102051","Walker Hayes","male","40","person","US","['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']","7sKxqpSqbIzphAKAhrqvlf",67,526622
"205721","Krúbi","male","28","person","HU","['hungarian hip hop', 'magyar alternative', 'magyar trap']","6u7q0ZGK0oilVYx4kqIk3E",50,108768
"3646910","Aksel & Hef","male","33","person","NL","['russelater']","6I7pUQy8jUucWfc6xcT19A",27,6306
"37007","Buxxi","male","33","person","CO","['electro latino', 'pop reggaeton']","08Cb5OwPZ7SrS19MNYaHqz",46,53606
"4304480","Deny Surya","mixed","13","group","AR","[]","1zffTcVmBMb4L4s060WBXf",44,56
"367360","Dadang Sh Pranoto","mixed","37","group","SE","[]","7cN32kelGKr663CVytGvc3",45,80
"2581479","Prince","male","57","person","US","['funk', 'funk rock', 'minneapolis sound', 'motown', 'synth funk']","5a2EaR3hamoenG9rDuVn8j",71,6309714
"153137","Shake Shake Go","mixed","8","group","GB","['rock alternatif francais']","1FmnkGJ5KDt1eCHJQVyAbk",44,35135
"1931001","Kasabian","mixed","23","group","GB","['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'new rave', 'rock']","11wRdbnoYqRddKBrpHt4Ue",63,1651032
"4593168","3LOGY","mixed","7","group","","[]","06AiVVoM6GY9RTR0NHrGUe",25,1525
"4174774","Leavings-Orkesteri","mixed","9","group","FI","[]","0pthZQTgqIgjdtFTRgSQCU",30,480
"2308057","Mancha De Rolando","mixed","29","group","AR","['argentine rock', 'cumbia pop', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']","4DuhYdfd2jHMdaqYVYZp04",51,256964
"4729294","Leslie Clio","female","33","person","DE","['german pop']","2Z8ZYYqedbWaOlSsBRVlmQ",43,51611
"5765791","Robin Zoot","mixed","52","group","AU","['czech hip hop', 'czsk hip hop']","28oxY7ZfDt1BJFf8FVfpEh",50,71301
"4871428","Abhijeet","male","38","person","IN","['classic bollywood', 'desi pop', 'filmi', 'modern bollywood', 'sufi']","2ZRrPOjBIWoKK5rHedLijj",63,2108575
"4840287","Benjamin Beats","male","63","person","GB","['russelater']","3yG1tOFLnoW8UVmkXOD4EZ",41,4004
"5274552","Dolly Parton","female","74","person","US","['classic country pop', 'country', 'country dawn']","32vWCbZh0xZ4o9gkz4PsEU",70,1900254
"2799311","Dímelo Flow","male","31","person","PA","['latin', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","3fZk3Gm5dN5v5yfYMQ04Bx",71,328971
"4652220","Ben Büdü","male","31","person","TR","['turkish reggae']","5uWSTChLUg0pNhLuAA13H3",31,3454
"734021","Ryan Adams","male","45","person","US","['alternative country', 'neo mellow', 'new americana', 'pop rock', 'roots rock', 'singer-songwriter', 'stomp and holler']","2qc41rNTtdLK0tV3mJn2Pm",58,543830
"2792756","Kaan Tangöze","male","46","person","TR","['turkish singer-songwriter']","29TtKR0RUKu66QjYwtycd9",50,248225
"2364458","Altimet","male","41","person","MY","['malay rap', 'malaysian hip hop', 'malaysian indie', 'malaysian pop', 'rock kapak', 'singaporean hip hop']","4Ulybpn8rpXfcOLNJM6544",38,119818
"4660484","Sarsa","female","31","person","PL","['polish pop']","0lKCO7SCRiTCS4ZEU6l1zx",45,199882
"3714662","Dargen D'Amico","male","39","person","IT","['italian hip hop', 'italian indie pop', 'milan indie', 'r&b italiano']","7muPB2GhV0sEg2K1Fgj0Xm",59,119170
"6216663","Cyndi Wang","female","37","person","TW","['mandopop', 'taiwan pop']","3AroL2oDPiAnMpTmIQv3KP",56,269666
"6536411","Blossoms","mixed","7","group","GB","['english indie rock', 'modern alternative rock', 'modern rock', 'rock']","22RISwgVJyZu9lpqAcv1F5",58,402706
"3756411","Yelawolf","male","40","person","US","['alabama rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']","68DWke2VjdDmA75aJX5C57",65,2063756
"6116526","Sub Focus","male","38","person","GB","['drum and bass', 'house', 'liquid funk', 'uk dance', 'uk dnb']","0QaSiI5TLA4N7mcsdxShDO",61,337252
